318	-21.561089
319	-23.352938
320	-23.108818
321	-23.161348
322	-23.652264
323	-22.845396
324	-23.780474
325	-22.477251
326	-23.088051
327	-21.439371
328	-23.307041
329	-21.370594
330	-21.555397
331	-23.642698
332	-25.152815
333	-24.758793
334	-23.863195
335	-26.229486
336	-25.109715
337	-26.285387
338	-25.768980
339	-26.820152
340	-25.492208
341	-26.448254
342	-25.749117
343	-26.299276
344	-27.005459
345	-26.979055
346	-29.336004
347	-28.503956
348	-29.705816
349	-25.637726
350	-25.704309
351	-25.628181
352	-25.410864
353	-27.558247
354	-27.844051
355	-28.114365
356	-27.943314
357	-28.929741
358	-29.237526
359	-32.908989
360	-34.763882
361	-35.565948
362	-37.132774
363	-37.558163
364	-40.263618
365	-40.660679
366	-43.164005
367	-42.796974
368	-43.559151
369	-46.083275
370	-46.673443
371	-47.666653
372	-45.095505
373	-44.952724
374	-48.176701
375	-47.853096
376	-47.633808
377	-48.944221
378	-49.454288
379	-51.495319
380	-53.062431
381	-52.047432
382	-51.000946
383	-52.131821
384	-50.802757
385	-50.363853
386	-49.467907
387	-48.157471
388	-48.773125
389	-47.775017
390	-47.990486
391	-50.662182
392	-42.376202
393	-29.610416
394	-25.642738
395	-21.255260
396	-20.825613
397	-20.371740
398	-21.537590
399	-22.472164
400	-22.867205
401	-21.680571
402	-23.019775
403	-24.524992
404	-23.292280
405	-22.123625
406	-23.790831
407	-24.139420
408	-24.549406
409	-25.642448
410	-25.393795
411	-25.130161
412	-26.832699
413	-28.688795
414	-29.756924
415	-31.507132
416	-31.943689
417	-33.518841
418	-33.421772
419	-32.858524
420	-31.984142
421	-32.661747
422	-32.499863
423	-33.167351
424	-33.728630
425	-33.467018
426	-34.454021
427	-33.825500
428	-34.849644
429	-34.400806
430	-35.694153
431	-35.166683
432	-30.354300
433	-27.849871
434	-27.203560
435	-27.175009
436	-28.174290
437	-30.045403
438	-31.852345
439	-31.899784
440	-29.361876
441	-28.868422
442	-26.227903
443	-25.737543
444	-23.892708
445	-24.062284
446	-23.729082
447	-24.234415
448	-23.879606
449	-23.879383
450	-23.629543
451	-23.738106
452	-23.801193
453	-24.562994
454	-25.202814
455	-25.573366
456	-26.051620
457	-26.042398
458	-26.817015
459	-26.271339
460	-27.347349
461	-26.978233
462	-28.633232
463	-26.665716
464	-26.079872
465	-25.791887
466	-26.430271
467	-27.032711
468	-27.743935
469	-28.679127
470	-28.334263
471	-29.095421
472	-29.297487
473	-29.957062
474	-30.671200
475	-30.873703
476	-29.831675
477	-28.424673
478	-27.186316
479	-28.109463
480	-28.226486
481	-27.627155
482	-28.385532
483	-25.840483
484	-26.719847
485	-25.020725
486	-25.990685
487	-24.937023
488	-26.094185
489	-25.404633
490	-26.460339
491	-25.644733
492	-27.382238
493	-26.473791
494	-28.122061
495	-27.291676
496	-27.132879
497	-27.704416
498	-27.397089
499	-28.018068
500	-27.859549
501	-27.164503
502	-26.317545
503	-26.313189
504	-25.902399
505	-26.189754
506	-25.159307
507	-24.527241
508	-24.028502
509	-22.708836
510	-22.283342
511	-21.449711
512	-21.193600
513	-20.264730
514	-19.567211
515	-18.819180
516	-18.392494
517	-18.147581
518	-18.059504
519	-18.438660
520	-18.888910
521	-19.245911
522	-19.676062
523	-21.020668
524	-24.128014
525	-25.830835
526	-24.019739
527	-23.288361
528	-23.822496
529	-25.872770
530	-27.096985
531	-27.006105
532	-26.956469
533	-26.635900
534	-26.592920
535	-25.801731
536	-26.219780
537	-25.780468
538	-24.947569
539	-25.896349
540	-26.502151
541	-26.414118
542	-28.748381
543	-30.582611
544	-28.093201
545	-27.281498
546	-29.327084
547	-31.108131
548	-32.142624
549	-32.526997
550	-30.865763
551	-33.967064
552	-37.950317
553	-39.279579
554	-40.158913
555	-40.065685
556	-41.581635
557	-44.937870
558	-49.516731
559	-49.345577
560	-46.302738
561	-47.718197
562	-48.344124
563	-46.804638
564	-47.104626
565	-50.377338
566	-52.369263
567	-49.407837
568	-51.637268
569	-54.584137
570	-50.831535
571	-43.465805
572	-42.222023
573	-46.126118
574	-49.180153
575	-47.166073
576	-42.256821
577	-40.485832
578	-42.113529
579	-44.351124
580	-44.863503
581	-44.548450
582	-43.413410
583	-41.751396
584	-40.737873
585	-41.616390
586	-40.505268
587	-38.402309
588	-37.472237
589	-35.475739
590	-35.062580
591	-34.908585
592	-37.055843
593	-37.548359
594	-37.279064
595	-37.048332
596	-36.952190
597	-33.915192
598	-34.372036
599	-31.996714
600	-31.914207
601	-31.467278
602	-33.096043
603	-33.180035
604	-31.511856
605	-33.074841
606	-31.887787
607	-32.378704
608	-33.419197
609	-33.650826
610	-32.943302
611	-31.923388
612	-31.133291
613	-27.653685
614	-25.717974
615	-23.668825
616	-23.337439
617	-24.916842
618	-26.338476
619	-27.983055
620	-27.312431
621	-26.980989
622	-26.142212
623	-26.509768
624	-26.022675
625	-26.241457
626	-24.273926
627	-23.933508
628	-23.640377
629	-23.576862
630	-24.386219
631	-24.182669
632	-26.424517
633	-25.624916
634	-27.890137
635	-28.409576
636	-29.458216
637	-30.364523
638	-30.366379
639	-31.600107
640	-30.477030
641	-31.729252
642	-31.167885
643	-31.979301
644	-34.077549
645	-38.814274
646	-40.803989
647	-41.348476
648	-40.424599
649	-39.239372
650	-41.454617
651	-42.244663
652	-42.163689
653	-40.275940
654	-32.184799
655	-28.649817
656	-25.939436
657	-23.025785
658	-21.666700
659	-20.599377
660	-21.786400
661	-20.591255
662	-19.645617
663	-19.273132
664	-20.302464
665	-19.617813
666	-19.996881
667	-20.323400
668	-20.229834
669	-20.203104
670	-20.399561
671	-20.148870
672	-20.145147
673	-21.146530
674	-20.770788
675	-21.903702
676	-21.489912
677	-21.986012
678	-21.778252
679	-22.372189
680	-22.113590
681	-22.344446
682	-23.247320
683	-23.182549
684	-23.814543
685	-23.229261
686	-23.922293
687	-24.233137
688	-25.319191
689	-25.703306
690	-26.017244
691	-26.615782
692	-27.318129
693	-26.733616
694	-28.712191
695	-27.928793
696	-29.588665
697	-32.039669
698	-32.438141
699	-31.759256
700	-32.101547
701	-29.040977
702	-30.846621
703	-27.586466
704	-28.952890
705	-27.072466
706	-27.567347
707	-27.653538
708	-26.951132
709	-26.841360
710	-26.322956
711	-31.313845
712	-34.782040
713	-35.950069
714	-35.630917
715	-36.059048
716	-33.880020
717	-32.693012
718	-31.490778
719	-30.278181
720	-31.549555
721	-28.824539
722	-30.066168
723	-32.206268
724	-32.042439
725	-32.563095
726	-30.425276
727	-32.564072
728	-31.892126
729	-30.973312
730	-33.343475
731	-31.846756
732	-32.739754
733	-31.802261
734	-31.432190
735	-33.344318
736	-30.529173
737	-31.897326
738	-31.633512
739	-30.643818
740	-33.774494
741	-31.502943
742	-31.608397
743	-32.966164
744	-30.626272
745	-32.974316
746	-32.000744
747	-30.771690
748	-34.029510
749	-31.541203
750	-33.091373
751	-36.102047
752	-33.578835
753	-37.120514
754	-38.310051
755	-36.301826
756	-38.555695
757	-37.207024
758	-36.702251
759	-39.151634
760	-36.302280
761	-38.047546
762	-40.221867
763	-38.413265
764	-42.208908
765	-42.740070
766	-43.170002
767	-45.417961
768	-44.107838
769	-46.220955
770	-46.015842
771	-45.966763
772	-48.481266
773	-46.302307
774	-47.514843
775	-50.345951
776	-48.978806
777	-51.152134
778	-51.062134
779	-49.167088
780	-51.178619
781	-51.702705
782	-53.885780
783	-57.487999
784	-56.180046
785	-56.704010
786	-59.173904
787	-58.286697
788	-58.003510
789	-57.015614
790	-56.508015
791	-56.277889
792	-57.889183
793	-57.341625
794	-56.669903
795	-56.773129
796	-56.707493
797	-56.466454
798	-55.102802
799	-54.765015
800	-56.184734
801	-58.418430
802	-59.102413
803	-59.888203
804	-59.788639
805	-58.282696
806	-57.015636
807	-58.641373
808	-60.572292
809	-60.767857
810	-60.880627
811	-64.143036
812	-65.870575
813	-67.904053
814	-68.562477
815	-68.489166
816	-68.681442
817	-69.198608
818	-69.547539
819	-71.644768
820	-74.181671
821	-72.795601
822	-70.219025
823	-69.179955
824	-69.076347
825	-70.193481
826	-74.478233
827	-74.985069
828	-72.731476
829	-72.464890
830	-72.548874
831	-73.668274
832	-74.637970
833	-76.516060
834	-76.683548
835	-75.044067
836	-74.052017
837	-74.301826
838	-74.306526
839	-73.678741
840	-74.308113
841	-74.147896
842	-73.355858
843	-71.364655
844	-67.594986
845	-67.872627
846	-71.032715
847	-70.893196
848	-70.557404
849	-70.754944
850	-70.511032
851	-71.799316
852	-69.206001
853	-66.637062
854	-62.063652
855	-60.931915
856	-62.496326
857	-66.609940
858	-65.028549
859	-61.690517
860	-61.265007
861	-62.314327
862	-66.599174
863	-72.182571
864	-71.137970
865	-69.273254
866	-70.357574
867	-74.284691
868	-76.522987
869	-73.620026
870	-72.833519
871	-72.267136
872	-69.262863
873	-69.820633
874	-71.682388
875	-71.959816
876	-71.816460
877	-71.140442
878	-70.195709
879	-71.572418
880	-74.681351
881	-75.170258
882	-74.839378
883	-74.024017
884	-74.885963
885	-76.003029
886	-77.286934
887	-75.301949
888	-74.029449
889	-75.072533
890	-78.159973
891	-78.786713
892	-78.384277
893	-77.169266
894	-76.762840
895	-77.440437
896	-77.276398
897	-76.174500
898	-75.062401
899	-73.364693
900	-74.355492
901	-77.054817
902	-77.580933
903	-76.660812
904	-76.102753
905	-77.655457
906	-78.996269
907	-76.341721
908	-74.691566
909	-75.387421
910	-76.575439
911	-77.365166
912	-77.215172
913	-78.159035
914	-78.252632
915	-77.322495
916	-78.121994
917	-78.697243
918	-77.757828
919	-76.709755
920	-77.453125
921	-77.083534
922	-76.857910
923	-76.372818
924	-76.213074
925	-75.227425
926	-74.373413
927	-72.051102
928	-69.195274
929	-66.001762
930	-64.916992
931	-65.173019
932	-55.315086
933	-45.954407
934	-41.541016
935	-44.472389
936	-54.936420
937	-60.256050
938	-62.585583
939	-60.789646
940	-58.113255
941	-50.043602
942	-45.426895
943	-40.864014
944	-34.008240
945	-31.733051
946	-27.487059
947	-25.495115
948	-24.545084
949	-22.310123
950	-23.379198
951	-21.890511
952	-21.762417
953	-21.037687
954	-20.621662
955	-21.019917
956	-20.011726
957	-21.239866
958	-20.141327
959	-21.301136
960	-21.076792
961	-21.732704
962	-22.111568
963	-22.056831
964	-23.817177
965	-25.345762
966	-29.953072
967	-29.653223
968	-31.794821
969	-31.264782
970	-33.246437
971	-36.182644
972	-34.850178
973	-37.378326
974	-36.429440
975	-36.861740
976	-35.376873
977	-32.645531
978	-34.034420
979	-29.071552
980	-28.018082
981	-26.042234
982	-22.985476
983	-23.366850
984	-21.376904
985	-24.619249
986	-30.867134
987	-30.760242
988	-29.645582
989	-28.466749
990	-25.174734
991	-21.290794
992	-23.576796
993	-22.887184
994	-23.512993
995	-24.078388
996	-24.337980
997	-25.622429
998	-24.768696
999	-24.130917
1000	-21.859617
1001	-24.150156
1002	-22.305033
1003	-24.369503
1004	-23.546423
1005	-24.079594
1006	-25.179525
1007	-25.621061
1008	-30.773087
1009	-31.966454
1010	-30.219332
1011	-30.613817
1012	-29.957645
1013	-29.196835
1014	-28.983433
1015	-28.230747
1016	-27.988972
1017	-27.876141
1018	-28.068914
1019	-28.413961
1020	-30.368702
1021	-30.751915
1022	-31.378056
1023	-31.254280
1024	-29.443192
1025	-26.838724
1026	-24.689142
1027	-23.923096
1028	-23.783680
1029	-23.555904
1030	-23.533281
1031	-23.996529
1032	-23.943316
1033	-24.850166
1034	-26.783333
1035	-26.723099
1036	-25.378136
1037	-24.909946
1038	-24.925705
1039	-24.214188
1040	-23.480696
1041	-23.594719
1042	-23.853928
1043	-23.746477
1044	-24.241909
1045	-23.996321
1046	-22.935009
1047	-22.890074
1048	-21.821321
1049	-21.119154
1050	-20.411503
1051	-19.685764
1052	-19.287224
1053	-19.839085
1054	-20.880753
1055	-21.425211
1056	-21.794933
1057	-22.162479
1058	-21.714127
1059	-21.472086
1060	-22.079172
1061	-24.099564
1062	-25.177940
1063	-25.909376
1064	-27.742064
1065	-30.651133
1066	-33.206635
1067	-33.296936
1068	-31.508974
1069	-30.575228
1070	-30.861048
1071	-32.315647
1072	-33.830681
1073	-34.173347
1074	-33.222382
1075	-33.174938
1076	-34.433331
1077	-36.539463
1078	-39.750980
1079	-40.509617
1080	-38.171139
1081	-37.867317
1082	-40.594318
1083	-41.048435
1084	-41.055080
1085	-43.034527
1086	-45.958969
1087	-49.497280
1088	-49.185806
1089	-49.001949
1090	-49.384930
1091	-48.485924
1092	-48.778042
1093	-49.922279
1094	-50.216339
1095	-50.894062
1096	-52.418850
1097	-52.595585
1098	-53.644424
1099	-53.633293
1100	-53.534817
1101	-52.916607
1102	-53.766430
1103	-56.721291
1104	-59.103748
1105	-56.043247
1106	-48.631794
1107	-46.579239
1108	-42.107998
1109	-39.373531
1110	-42.737026
1111	-41.992367
1112	-40.546822
1113	-38.982403
1114	-37.376690
1115	-36.855434
1116	-33.366867
1117	-34.201080
1118	-31.375950
1119	-32.858116
1120	-30.616251
1121	-32.110077
1122	-30.573357
1123	-31.472069
1124	-29.563835
1125	-29.922857
1126	-28.736473
1127	-28.604351
1128	-28.637579
1129	-27.609936
1130	-29.407558
1131	-29.717573
1132	-33.719059
1133	-35.677132
1134	-37.016949
1135	-37.986614
1136	-36.992546
1137	-33.927528
1138	-32.837543
1139	-31.634508
1140	-30.821587
1141	-31.130726
1142	-30.546736
1143	-32.906723
1144	-32.231117
1145	-33.692417
1146	-31.189274
1147	-29.376476
1148	-32.481697
1149	-29.937235
1150	-30.775843
1151	-29.901646
1152	-29.197823
1153	-29.450336
1154	-28.583426
1155	-29.938599
1156	-28.284742
1157	-29.225620
1158	-28.049734
1159	-28.384848
1160	-28.557705
1161	-27.911736
1162	-29.413954
1163	-27.770130
1164	-30.345366
1165	-28.931063
1166	-29.284607
1167	-30.006006
1168	-31.598423
1169	-31.873072
1170	-31.804312
1171	-32.119465
1172	-33.045803
1173	-33.343033
1174	-31.709665
1175	-31.997602
1176	-30.518171
1177	-31.059561
1178	-29.698851
1179	-29.525345
1180	-27.422134
1181	-26.453480
1182	-28.260275
1183	-28.248928
1184	-26.156927
1185	-24.620321
1186	-25.023073
1187	-24.098209
1188	-24.629578
1189	-24.022512
1190	-24.349674
1191	-24.722778
1192	-25.378351
1193	-25.575277
1194	-26.761980
1195	-26.879404
1196	-27.869173
1197	-27.540451
1198	-28.207748
1199	-27.869040
1200	-29.164175
1201	-30.408997
1202	-33.480091
1203	-34.276718
1204	-32.856579
1205	-32.872707
1206	-31.614405
1207	-31.819935
1208	-30.624165
1209	-30.953526
1210	-30.246170
1211	-30.934187
1212	-30.229988
1213	-31.283768
1214	-30.555246
1215	-31.293211
1216	-29.581249
1217	-30.548330
1218	-28.880924
1219	-29.763273
1220	-28.759930
1221	-29.496817
1222	-28.808437
1223	-29.151581
1224	-29.153629
1225	-29.138880
1226	-29.681202
1227	-29.474819
1228	-29.711542
1229	-31.790266
1230	-31.939602
1231	-32.670250
1232	-35.006924
1233	-35.575764
1234	-36.129410
1235	-38.003979
1236	-37.030689
1237	-38.540134
1238	-37.692715
1239	-38.280083
1240	-38.900928
1241	-38.549747
1242	-39.017578
1243	-39.995613
1244	-41.234177
1245	-41.744396
1246	-42.905098
1247	-43.012268
1248	-43.960102
1249	-43.734138
1250	-43.892883
1251	-40.253281
1252	-33.641880
1253	-30.214209
1254	-27.990803
1255	-25.774134
1256	-24.500431
1257	-23.948946
1258	-23.790525
1259	-23.491102
1260	-23.060719
1261	-21.818417
1262	-21.881643
1263	-24.019938
1264	-24.891125
1265	-23.835167
1266	-22.992943
1267	-23.119057
1268	-23.174089
1269	-23.550978
1270	-24.174080
1271	-24.018040
1272	-23.175875
1273	-22.724667
1274	-22.484087
1275	-22.196928
1276	-22.496910
1277	-22.608770
1278	-22.851770
1279	-23.245422
1280	-22.254662
1281	-21.698442
1282	-20.967718
1283	-21.494905
1284	-21.227964
1285	-20.768984
1286	-20.541458
1287	-22.450897
1288	-24.577009
1289	-25.779819
1290	-26.777662
1291	-26.958630
1292	-27.351326
1293	-27.873278
1294	-28.503492
1295	-29.439548
1296	-30.318434
1297	-31.239651
1298	-31.908340
1299	-32.450275
1300	-33.195259
1301	-34.333675
1302	-36.112576
1303	-37.931576
1304	-39.741421
1305	-41.567753
1306	-42.497372
1307	-43.853909
1308	-45.437000
1309	-46.975811
1310	-48.043297
1311	-47.518082
1312	-46.045818
1313	-44.769970
1314	-43.553875
1315	-42.232304
1316	-40.725006
1317	-37.860741
1318	-34.705067
1319	-31.944937
1320	-29.249273
1321	-27.379816
1322	-26.706320
1323	-27.352619
1324	-28.686174
1325	-29.090321
1326	-29.066513
1327	-28.252190
1328	-27.168055
1329	-26.370119
1330	-25.479670
1331	-24.567926
1332	-24.246777
1333	-23.544037
1334	-23.398830
1335	-23.554739
1336	-23.971319
1337	-24.949602
1338	-25.996260
1339	-26.863039
1340	-27.847639
1341	-27.789007
1342	-28.958689
1343	-28.204308
1344	-29.789652
1345	-28.955418
1346	-26.728226
1347	-29.105877
1348	-33.047829
1349	-32.671383
1350	-29.378839
1351	-30.836485
1352	-35.828259
1353	-38.973808
1354	-36.619759
1355	-38.678535
1356	-40.547947
1357	-38.781605
1358	-40.741768
1359	-42.006741
1360	-42.905224
1361	-44.324116
1362	-45.395767
1363	-43.634563
1364	-43.398857
1365	-46.630882
1366	-48.987694
1367	-49.725723
1368	-52.277653
1369	-54.441509
1370	-57.825375
1371	-60.270645
1372	-62.368992
1373	-61.632740
1374	-61.448086
1375	-64.706367
1376	-67.737305
1377	-68.930511
1378	-69.624199
1379	-68.867645
1380	-70.448784
1381	-70.138237
1382	-67.184052
1383	-53.812702
1384	-42.304432
1385	-39.990936
1386	-42.800461
1387	-42.492733
1388	-42.478607
1389	-38.564785
1390	-37.814228
1391	-35.810482
1392	-33.840412
1393	-34.401047
1394	-32.371696
1395	-33.369999
1396	-30.672987
1397	-32.057812
1398	-30.015717
1399	-31.340179
1400	-30.395868
1401	-30.631083
1402	-32.413689
1403	-31.721415
1404	-34.165962
1405	-37.871021
1406	-37.143505
1407	-35.857525
1408	-36.086712
1409	-37.047550
1410	-36.739243
1411	-39.785217
1412	-39.670834
1413	-39.003330
1414	-37.463413
1415	-34.503857
1416	-36.334805
1417	-31.955009
1418	-29.287012
1419	-30.435108
1420	-31.550783
1421	-32.063175
1422	-29.202208
1423	-26.856056
1424	-27.660666
1425	-25.885529
1426	-26.822384
1427	-25.780399
1428	-24.559080
1429	-28.875246
1430	-30.550543
1431	-31.597891
1432	-30.126966
1433	-30.001635
1434	-29.756563
1435	-28.570724
1436	-29.458391
1437	-29.097992
1438	-29.761875
1439	-31.147013
1440	-30.829027
1441	-33.752129
1442	-35.165672
1443	-37.857182
1444	-38.694859
1445	-40.029732
1446	-41.778339
1447	-38.708256
1448	-36.993717
1449	-36.148476
1450	-31.954693
1451	-31.166887
1452	-26.440096
1453	-24.823790
1454	-26.086134
1455	-23.271439
1456	-24.007761
1457	-21.719278
1458	-21.427343
1459	-21.299191
1460	-21.143147
1461	-22.157917
1462	-20.898109
1463	-22.558495
1464	-20.874825
1465	-22.738796
1466	-21.314941
1467	-22.216406
1468	-22.039822
1469	-22.260981
1470	-23.480347
1471	-22.264549
1472	-24.263453
1473	-22.106043
1474	-23.899576
1475	-23.552649
1476	-23.299862
1477	-25.637953
1478	-26.668566
1479	-29.676687
1480	-32.154789
1481	-35.233387
1482	-36.705647
1483	-38.471096
1484	-37.516880
1485	-31.813169
1486	-31.912037
1487	-31.385874
1488	-30.841951
1489	-34.948116
1490	-35.953358
1491	-38.737892
1492	-39.299919
1493	-39.574505
1494	-41.894054
1495	-40.263832
1496	-42.555744
1497	-46.107723
1498	-46.105587
1499	-45.143639
1500	-44.519909
1501	-45.361935
1502	-48.649982
1503	-51.568943
1504	-52.435524
1505	-51.874367
1506	-51.949291
1507	-52.992821
1508	-52.444744
1509	-52.327499
1510	-52.208740
1511	-52.427521
1512	-50.852345
1513	-49.762909
1514	-50.362038
1515	-52.403599
1516	-54.433491
1517	-54.065159
1518	-50.155285
1519	-40.889572
1520	-38.251656
1521	-33.726433
1522	-30.349688
1523	-32.614838
1524	-31.093864
1525	-30.071356
1526	-33.882195
1527	-32.476162
1528	-33.627998
1529	-34.279366
1530	-32.029774
1531	-34.314720
1532	-32.724586
1533	-33.253162
1534	-37.370216
1535	-34.644505
1536	-36.755154
1537	-39.508785
1538	-37.768402
1539	-40.853783
1540	-41.393539
1541	-42.225681
1542	-43.677326
1543	-40.176105
1544	-42.624546
1545	-45.532703
1546	-43.954002
1547	-46.822548
1548	-48.488575
1549	-47.376431
1550	-50.365513
1551	-50.684990
1552	-50.905487
1553	-54.093662
1554	-54.395149
1555	-55.928009
1556	-59.796059
1557	-60.019131
1558	-60.854374
1559	-62.917091
1560	-63.321995
1561	-64.949585
1562	-65.108650
1563	-66.479935
1564	-67.803154
1565	-68.514656
1566	-70.843170
1567	-73.458961
1568	-72.234978
1569	-70.291374
1570	-71.025581
1571	-73.023636
1572	-72.702286
1573	-71.694725
1574	-73.169487
1575	-73.224464
1576	-72.858498
1577	-73.578842
1578	-75.114258
1579	-74.347145
1580	-75.100685
1581	-75.495323
1582	-74.418655
1583	-73.756287
1584	-73.539627
1585	-72.754433
1586	-72.617859
1587	-73.352486
1588	-75.399933
1589	-75.968307
1590	-75.869125
1591	-76.848129
1592	-76.458977
1593	-76.889076
1594	-75.256706
1595	-72.587151
1596	-70.626389
1597	-71.300240
1598	-75.219872
1599	-76.085518
1600	-74.483810
1601	-74.078941
1602	-73.845848
1603	-75.019356
1604	-76.635178
1605	-76.019485
1606	-73.321114
1607	-72.474800
1608	-74.009140
1609	-75.707413
1610	-73.626190
1611	-74.732819
1612	-74.343933
1613	-73.605232
1614	-74.544121
1615	-76.302162
1616	-78.060844
1617	-77.317436
1618	-76.860359
1619	-75.290649
1620	-74.577583
1621	-76.678001
1622	-78.531517
1623	-77.828857
1624	-76.491150
1625	-76.806961
1626	-76.899284
1627	-76.771675
1628	-77.139267
1629	-78.063766
1630	-76.803284
1631	-77.497726
1632	-76.477402
1633	-74.746040
1634	-75.588242
1635	-76.486938
1636	-76.730331
1637	-75.962250
1638	-74.120171
1639	-75.419357
1640	-76.657768
1641	-77.209045
1642	-78.698692
1643	-78.329941
1644	-78.084587
1645	-78.077591
1646	-77.567162
1647	-76.931610
1648	-75.132591
1649	-74.368401
1650	-74.400864
1651	-74.704193
1652	-72.575935
1653	-72.176231
1654	-73.941841
1655	-75.903770
1656	-77.354187
1657	-76.890762
1658	-76.160202
1659	-74.928192
1660	-74.833916
1661	-76.462494
1662	-76.388557
1663	-75.853271
1664	-76.571686
1665	-76.286728
